,snap_num,pos,nick,lap,gap,int,pits,t
16,21,17,Vergne,22,58.0,0.200,1,1:40.022
17,21,18,Pic,22,72.2,14.200,1,1:41.047
18,21,19,Petrov,22,78.7,6.500,1,1:58.875
19,21,20,Karthikeyan,22,82.0,3.300,1,1:41.472
20,21,21,de la Rosa,22,83.1,1.100,1,1:41.768
21,21,22,Perez,×,3L, ,1,
22,21,23,Rosberg,×,21L, ,0,
23,21,24,Alonso,×,21L, ,0,
0,22,1,Vettel,23, , ,1,1:38.449
1,22,2,Massa,23,10.1,10.100,1,1:39.256
2,22,3,Kobayashi,23,13.1,3.000,1,1:38.993
3,22,4,Button,23,16.6,3.400,1,1:39.488
4,22,5,Raikkonen,23,22.6,5.900,1,1:39.685
5,22,6,Hamilton,23,25.1,2.400,1,1:40.459
6,22,7,Hulkenberg,23,26.1,1.000,1,1:40.015
7,22,8,Maldonado,23,31.7,7.100,1,1:39.145
8,22,9,Webber,23,35.5,3.800,1,1:39.904
9,22,10,Ricciardo,23,37.2,1.600,1,1:39.490
10,22,11,Di Resta,23,45.2,8.000,1,1:40.298
11,22,12,Schumacher,23,48.4,3.100,1,1:39.467
12,22,13,Senna,OUT,51.8,3.300,3,
13,22,14,Kovalainen,23,56.4,4.500,1,1:40.769
14,22,15,Grosjean,23,59.6,3.200,2,1:40.901
15,22,16,Vergne,23,59.8,0.100,1,1:40.857
16,22,17,Glock,23,67.0,7.200,1,1:58.420
17,22,18,Pic,23,74.2,7.200,1,1:41.118
18,22,19,Petrov,23,81.1,6.800,1,1:41.497
19,22,20,Karthikeyan,23,84.3,3.200,1,1:41.388
20,22,21,de la Rosa,23,85.4,1.000,1,1:41.299
21,22,22,Perez,×,4L, ,1,
22,22,23,Rosberg,×,22L, ,0,
23,22,24,Alonso,×,22L, ,0,
0,23,1,Vettel,24, , ,1,1:38.855
1,23,2,Massa,24,10.1,10.100,1,1:38.845
2,23,3,Kobayashi,24,13.3,3.100,1,1:39.008
3,23,4,Button,24,17.3,3.900,1,1:39.504
4,23,5,Raikkonen,24,23.2,5.900,1,1:39.497
