,snap_num,pos,nick,lap,gap,int,pits,t
3,23,4,Button,OUT,15.9,3.000,1,
4,23,5,Hamilton,23,17.7,1.800,1,1:39.087
5,23,6,Alonso,23,18.1,0.400,1,1:39.135
6,23,7,Maldonado,OUT,32.3,14.100,1,
7,23,8,Perez,23,33.0,0.700,1,1:38.203
8,23,9,Hulkenberg,23,33.4,0.400,1,1:37.944
9,23,10,Sutil,23,35.5,2.000,1,1:40.248
10,23,11,Bottas,23,36.8,1.300,0,1:42.384
11,23,12,Di Resta,23,37.7,0.800,1,1:38.831
12,23,13,Rosberg,23,38.6,0.800,1,1:38.387
13,23,14,Gutierrez,23,40.1,1.400,1,1:40.085
14,23,15,Ricciardo,23,51.8,11.600,2,1:38.908
15,23,16,Vergne,23,60.7,8.900,1,1:40.363
16,23,17,Pic,23,79.1,18.400,1,1:40.221
17,23,18,Bianchi,23,95.4,16.200,2,1:40.155
18,23,19,Van Der Garde,23,97.1,1.700,2,1:40.160
19,23,20,Chilton,OUT,82.2,5.900,2,
20,23,21,Webber,22,1L,52.500,1,1:37.423
21,23,22,Massa,×,19L, ,0,
0,24,1,Vettel,24, , ,1,1:37.616
1,24,2,Grosjean,24,1.9,1.900,1,1:37.551
2,24,3,Raikkonnen,24,12.2,10.200,1,1:36.985
3,24,4,Alonso,24,19.4,7.200,1,1:38.925
4,24,5,Hamilton,OUT,21.4,1.900,2,
5,24,6,Button,24,32.7,11.200,1,1:54.460
6,24,7,Perez,24,34.0,1.300,1,1:38.686
7,24,8,Hulkenberg,24,34.5,0.400,1,1:38.693
8,24,9,Sutil,24,36.6,2.100,1,1:38.786
9,24,10,Di Resta,24,39.9,3.200,1,1:39.807
10,24,11,Rosberg,24,40.3,0.400,1,1:39.334
11,24,12,Bottas,OUT,42.1,1.800,1,
12,24,13,Gutierrez,OUT,45.2,3.000,2,
13,24,14,Maldonado,24,48.3,3.100,1,1:53.715
14,24,15,Ricciardo,24,52.4,4.000,2,1:38.266
15,24,16,Vergne,PIT,73.6,21.200,2,
16,24,17,Pic,24,81.6,7.900,1,1:40.108
17,24,18,Van Der Garde,24,1L,19.600,2,1:41.740
18,24,19,Bianchi,24,95.4,16.200,2,1:40.155
19,24,20,Chilton,23,1L,5.000,2,1:57.363
20,24,21,Webber,23,1L,44.500,1,1:37.249
